-225.254410	-453.532227	390	
-419.969543	-352.311218	824	
-219.433517	-51.544605	2	
394.001831	-484.325378	771	
471.418732	-278.721863	795	
-243.862991	-136.580704	5	
-84.033218	-243.757065	6	
-38.730354	-48.833042	431	
-423.646759	321.741516	8	
-108.258308	-126.377579	185	
-22.631348	148.367996	579	
-29.876143	228.398438	11	
49.768509	-491.035065	908	
-451.983643	402.966797	834	
-177.333420	374.385529	867	
239.161667	-369.477448	87	
-488.991211	46.489300	500	
-186.140747	-492.241058	17	
99.250198	-415.887817	945	
64.488945	-24.146111	19	
34.190357	453.222504	996	
50.359547	-76.653633	21	
214.217545	473.114899	1020	
-173.469070	-478.868713	17	
454.518982	-156.202133	24	
303.785156	-417.040466	453	
-483.529358	-406.031647	824	
-14.600963	-92.172417	431	
-94.505577	-492.922211	206	
-352.668701	71.566704	29	
-237.209381	-394.242950	30	
-473.382019	156.116608	31	
18.843769	-129.665848	68	
-479.965485	196.865082	33	
-75.807930	151.384048	207	
202.735184	-44.830799	35	
-388.199158	-28.360159	39	
-432.644196	457.038879	37	
-469.330292	-137.466675	1023	
-421.904175	9.864628	39	
101.375816	272.655243	924	
-422.121674	299.273254	8	
477.727234	-181.882980	42	
350.691010	-161.848450	363	
244.786087	262.343597	809	
482.679077	-34.921200	74	
-196.468414	76.879623	885	
218.352432	144.235428	47	
41.000904	174.905121	48	
-129.272873	253.000977	331	
272.020111	-145.623199	50	
-220.929916	-67.744911	51	
-57.763309	-90.017677	52	
475.737457	-239.326660	53	
-293.896729	-494.540558	54	
-412.146820	488.138489	55	
-75.227707	-208.329880	56	
-266.668762	-489.977448	54	
498.929077	51.023422	58	
-372.939728	421.750549	59	
265.056122	193.770645	60	
-324.292755	472.840729	818	
-114.368408	-84.922585	977	
413.672913	-109.185127	63	
279.865875	96.918167	64	
-91.597649	184.771362	65	
2.017617	-390.456390	801	
-327.487427	-157.125153	399	
-12.757092	-158.196030	68	
-23.121595	-31.135767	431	
-280.485138	-266.079620	806	
-183.471893	-90.372414	71	
345.796478	295.259186	411	
285.047119	208.932098	60	
484.971100	-11.202038	74	
-309.645477	397.200287	85	
-116.123528	-100.782066	977	
369.068512	71.730492	77	
-135.716888	-441.026581	785	
-89.478851	35.851837	652	
