340.187717	-105.617073	10	
298.440033	411.647358	14	
-164.777244	268.229595	7	
53.969956	-22.602948	34	
-135.215527	13.400910	49	
416.195068	135.711728	43	
-358.397445	106.968876	26	
-257.113229	-362.768423	19	
-343.320911	-99.055606	30	
-391.191198	498.924518	40	
12.932394	339.112235	31	
-203.968382	137.552268	12	
-6.417013	472.775024	16	
271.357698	26.744979	32	
-99.771378	391.529452	37	
-147.541653	307.724520	7	
-430.244724	449.327075	40	
-413.944152	-307.786154	21	
390.232603	-151.107065	4	
-479.976951	-42.298263	8	
-261.720046	470.634132	3	
350.919787	-233.334251	22	
-124.793024	260.248736	7	
167.723761	31.606434	42	
-62.362403	431.835056	16	
220.952343	-215.706597	24	
139.978817	-145.951320	24	
-334.025834	-59.895472	30	
329.201093	-169.662870	22	
393.372415	-149.639821	4	
456.468253	88.640133	43	
358.676326	-60.440081	10	
-101.563333	314.766896	7	
410.972031	-17.509343	43	
450.252374	420.128254	0	
381.062170	141.080596	9	
119.596484	-218.940588	24	
-192.542126	-52.966421	49	
-312.466890	-223.765328	45	
-83.498719	-330.392914	36	
-396.828812	-373.924661	25	
260.475228	484.751665	14	
184.445017	-116.811669	42	
-131.336458	-205.839638	46	
84.488501	-255.587264	13	
232.148516	-374.525095	47	
-335.898066	245.071389	15	
450.104032	-447.470738	20	
-323.789344	-259.937628	45	
232.654412	156.563653	9	
139.458346	259.734842	18	
-365.097588	20.210070	30	
-430.093602	-295.344914	21	
319.677280	73.318628	32	
-448.061181	-342.192871	21	
-295.671389	389.955644	3	
497.798999	-445.942422	20	
-427.671201	-495.838391	25	
93.892179	-319.627734	28	
-108.309769	413.026677	37	
-140.904631	52.485022	23	
-47.424154	187.387435	48	
30.807988	257.293832	31	
492.228461	76.971113	43	
247.809296	128.909931	32	
247.802867	333.238542	29	
373.271343	331.037541	29	
243.811207	403.366340	14	
166.880335	-2.741481	42	
330.011834	388.948750	14	
149.706986	-251.955882	24	
-270.863020	200.619965	26	
-171.222957	-268.572048	36	
133.072194	-276.343587	28	
10.685971	471.465710	16	
46.106878	219.268576	48	
-28.516571	92.539919	23	
-49.082442	-163.648874	46	
-65.486704	-496.768540	39	
98.481300	333.243294	31	
175.475980	-17.049720	42	
-195.044317	212.087260	12	
121.822821	-459.135697	41	
195.983791	173.936496	5	
-152.884127	-315.377532	36	
127.157886	230.729346	18	
240.438441	-297.787226	28	
184.756537	153.130332	5	
32.440973	-412.356372	41	
377.383928	186.124928	9	
-388.724368	-138.399092	11	
93.211455	166.556591	5	
275.767243	-211.620588	22	
-310.249018	484.363203	3	
327.391135	-168.520924	22	
-63.503003	458.636962	16	
264.871435	199.075403	9	
185.785792	-116.168061	42	
443.051274	416.272912	0	
-296.451784	293.656839	2	
-202.711548	404.932471	37	
373.978968	-1.856074	10	
-337.243257	-226.088831	45	
-7.601178	-36.337849	34	
-4.022604	-208.946714	33	
